Data from Transmission_13-38-12-295.txt Node
Date: Thu Aug 01 13:38:12 CEST 2019
User: Ocean Optics
Spectrometer: QEP02356
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 100
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
194.596	-27.65
195.4	75.87
196.203	45.7
197.007	36.3
197.81	13.41
198.613	14.02
199.417	14.38
200.22	14.5
201.023	14.56
201.826	14.54
202.629	14.11
203.432	14.45
204.235	14.3
205.038	14.25
205.84	14.02
206.643	14.73
207.445	15.95
208.248	17.14
209.05	18.1
209.853	17.84
210.655	17.07
211.457	16.45
212.259	16.3
213.061	15.71
213.863	15.69
214.665	15.16
215.467	14.7
216.269	13.67
217.07	12.37
217.872	11.45
218.674	10.44
219.475	9.44
220.277	8.87
221.078	7.88
221.879	6.9
222.68	6.32
223.481	6.09
224.283	5.77
225.084	5.5
225.884	4.7
226.685	3.9
227.486	3.19
228.287	2.08
229.087	1.18
229.888	0.97
230.688	1.36
231.489	1.77
232.289	1.89
233.089	2.53
233.89	2.43
234.69	1.98
235.49	1.98
236.29	2.08
237.09	2.07
237.89	2.12
238.689	2.08
239.489	1.95
240.289	1.73
241.088	1.37
241.888	1.1
242.687	0.82
243.486	0.72
244.286	0.92
245.085	1.24
245.884	1.13
246.683	0.74
247.482	0.43
248.281	0.41
249.08	0.54
249.878	0.72
250.677	0.95
251.476	0.98
252.274	0.73
253.073	0.61
253.871	0.75
254.67	0.93
255.468	1
256.266	0.97
257.064	0.91
257.862	0.82
258.66	0.72
259.458	0.53
260.256	0.36
261.054	0.31
261.851	0.49
262.649	0.71
263.446	0.73
264.244	0.86
265.041	0.94
265.839	0.91
266.636	0.82
267.433	0.75
268.23	0.74
269.027	0.78
269.824	0.83
270.621	0.83
271.418	0.78
272.215	0.72
273.011	0.69
273.808	0.69
274.604	0.76
275.401	0.88
276.197	0.92
276.994	0.92
277.79	0.93
278.586	0.97
279.382	0.98
280.178	1.01
280.974	0.98
281.77	0.97
282.566	0.97
283.361	0.94
284.157	0.96
284.953	0.9
285.748	0.8
286.544	0.75
287.339	0.78
288.134	0.9
288.93	0.92
289.725	0.88
290.52	0.84
291.315	0.81
292.11	0.91
292.905	1.26
293.699	2.35
294.494	4.46
295.289	6.75
296.083	8.39
296.878	8.8
297.672	6.32
298.467	3.48
299.261	2.39
300.055	3.1
300.849	5.42
301.643	7.96
302.437	7.86
303.231	4.19
304.025	1.69
304.819	0.99
305.612	0.79
306.406	0.78
307.2	0.94
307.993	1.1
308.786	1.01
309.58	1
310.373	1.54
311.166	3.22
311.959	6.18
312.752	9.87
313.545	13.25
314.338	12.07
315.131	6.99
315.924	2.87
316.716	1.63
317.509	1.43
318.302	1.02
319.094	0.62
319.886	0.49
320.679	0.47
321.471	0.45
322.263	0.39
323.055	0.35
323.847	0.33
324.639	0.32
325.431	0.3
326.223	0.27
327.015	0.27
327.806	0.26
328.598	0.27
329.389	0.26
330.181	0.25
330.972	0.24
331.763	0.24
332.555	0.23
333.346	0.22
334.137	0.21
334.928	0.22
335.719	0.21
336.51	0.2
337.3	0.19
338.091	0.2
338.882	0.19
339.672	0.19
340.463	0.19
341.253	0.18
342.043	0.17
342.834	0.16
343.624	0.15
344.414	0.17
345.204	0.2
345.994	0.17
346.784	0.15
347.574	0.14
348.363	0.15
349.153	0.16
349.943	0.16
350.732	0.15
351.521	0.16
352.311	0.16
353.1	0.16
353.889	0.15
354.678	0.15
355.468	0.15
356.257	0.15
357.045	0.14
357.834	0.14
358.623	0.13
359.412	0.14
360.2	0.14
360.989	0.13
361.777	0.11
362.566	0.11
363.354	0.11
364.142	0.12
364.931	0.12
365.719	0.12
366.507	0.12
367.295	0.12
368.083	0.12
368.87	0.13
369.658	0.13
370.446	0.12
371.233	0.12
372.021	0.11
372.808	0.1
373.596	0.1
374.383	0.1
375.17	0.11
375.957	0.1
376.745	0.09
377.532	0.09
378.318	0.09
379.105	0.1
379.892	0.12
380.679	0.11
381.465	0.1
382.252	0.08
383.038	0.08
383.825	0.08
384.611	0.08
385.397	0.07
386.184	0.07
386.97	0.07
387.756	0.07
388.542	0.07
389.328	0.07
390.113	0.07
390.899	0.07
391.685	0.06
392.47	0.06
393.256	0.06
394.041	0.06
394.827	0.06
395.612	0.05
396.397	0.05
397.182	0.06
397.967	0.06
398.752	0.06
399.537	0.05
400.322	0.05
401.107	0.05
401.891	0.05
402.676	0.05
403.461	0.05
404.245	0.05
405.029	0.05
405.814	0.05
406.598	0.05
407.382	0.05
408.166	0.05
408.95	0.05
409.734	0.05
410.518	0.05
411.302	0.05
412.086	0.05
412.869	0.05
413.653	0.05
414.436	0.05
415.22	0.05
416.003	0.05
416.786	0.04
417.569	0.04
418.353	0.04
419.136	0.03
419.919	0.03
420.701	0.03
421.484	0.03
422.267	0.03
423.05	0.03
423.832	0.03
424.615	0.03
425.397	0.03
426.18	0.03
426.962	0.03
427.744	0.04
428.526	0.04
429.308	0.04
430.09	0.04
430.872	0.04
431.654	0.04
432.436	0.04
433.217	0.04
433.999	0.04
434.781	0.04
435.562	0.04
436.343	0.04
437.125	0.04
437.906	0.04
438.687	0.04
439.468	0.04
440.249	0.04
441.03	0.03
441.811	0.03
442.592	0.04
443.372	0.04
444.153	0.04
444.934	0.04
445.714	0.04
446.494	0.03
447.275	0.03
448.055	0.03
448.835	0.03
449.615	0.04
450.395	0.04
451.175	0.04
